#OTUID	E-JT-526	E-SOG-4619	E-LS-526	E-CR-2016	E-TL-2016	E-VP-2016	E-DS-428	E-TL-Aug-2014	E-WP-623	E-SOG-6527	E-SOG-4424	E-TL-Jul-2014	E-SOG-5619	E-CB-2016	E-LH-2016	E-BP-2016	E-TI-2014	E-PM-Aug-2014	E-SOG-1619	E-DU-Jul-2014	E-JP-2016	E-JT-623	E-LS-428	E-SOG-4527	E-WV-Aug-2014	E-WC-2016	E-PM-Jul-2014	E-SOG-7424	E-SOG-2527	E-LS-623	E-TB-2016	E-PM-Jula-2014	E-Tca-7-2014	E-FR-7-2014	E-DS-623	E-WP-526	E-PM-2016	E-BA-2016	E-MT-526	E-WV-Jula-2014	E-WP-428	E-JT-428	E-DU-2016	E-SOG-1424	E-SOG-2619	E-SOG-6424	E-SOG-5527	E-BL-2016	E-DU-Jula-2014	E-MT-623	E-SOG-3619	E-MT-428	E-TC-2014	E-SOG-1527	E-T7-2014	E-SOG-3527	E-SOG-3424	E-SOG-2424	E-SOG-6619	E-SOG-5424	taxonomy
118129	0.0	67.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	253.0	330.0	0.0	36.0	0.0	25.0	22.0	0.0	0.0	29.0	18.0	13.0	0.0	0.0	221.0	20.0	22.0	85.0	70.0	37.0	0.0	21.0	138.0	0.0	0.0	11.0	0.0	7.0	6.0	0.0	75.0	0.0	0.0	14.0	157.0	13.0	68.0	38.0	0.0	236.0	0.0	30.0	0.0	0.0	1123.0	0.0	0.0	34.0	127.0	9.0	201.0	Eukaryota; __Haptophyta; __Prymnesiophyceae; __Prymnesiales; __uncultured; __uncultured; __uncultured; __uncultured_Chrysochromulina
82996	20.0	0.0	18.0	44.0	7.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	361.0	0.0	0.0	0.0	135.0	0.0	0.0	0.0	0.0	Unassigned
89385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	289.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	182.0	0.0	0.0	0.0	0.0	48.0	0.0	16.0	8.0	12.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	129.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	8.0	0.0	64.0	Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __uncultured; __uncultured; __uncultured; __uncultured_marine_eukaryote
69391	21.0	0.0	24.0	0.0	0.0	0.0	139.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	18.0	18.0	0.0	0.0	0.0	Unassigned
69392	21.0	0.0	32.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	28.0	36.0	0.0	0.0	0.0	Unassigned
81530	0.0	13.0	8.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	249.0	0.0	5.0	0.0	0.0	7.0	0.0	0.0	13.0	5.0	0.0	0.0	0.0	33.0	85.0	8.0	32.0	24.0	49.0	43.0	33.0	0.0	0.0	0.0	17.0	0.0	5.0	0.0	0.0	34.0	9.0	7.0	0.0	20.0	27.0	16.0	0.0	0.0	19.0	0.0	0.0	28.0	0.0	43.0	0.0	0.0	47.0	73.0	11.0	138.0	Unassigned
75948	28.0	0.0	56.0	55.0	0.0	0.0	14.0	5.0	13.0	0.0	6.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	21.0	5.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	9.0	8.0	0.0	0.0	8.0	0.0	0.0	18.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	Unassigned
124009	9.0	0.0	109.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	7.0	55.0	0.0	0.0	0.0	0.0	0.0	58.0	41.0	0.0	0.0	0.0	20.0	54.0	10.0	0.0	0.0	34.0	0.0	48.0	7.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	17.0	37.0	0.0	0.0	0.0	Eukaryota; __Stramenopiles; __Ochrophyta; __Chrysophyceae
124008	13.0	0.0	127.0	0.0	0.0	0.0	17.0	0.0	8.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	61.0	33.0	0.0	0.0	0.0	20.0	31.0	0.0	0.0	0.0	31.0	0.0	65.0	10.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	19.0	39.0	0.0	0.0	0.0	Eukaryota; __Stramenopiles; __Ochrophyta; __Chrysophyceae
64878	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	230.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	28.0	0.0	0.0	314.0	0.0	33.0	0.0	0.0	0.0	0.0	Eukaryota; __Stramenopiles; __Ochrophyta; __Diatomea; __Bacillariophytina; __Mediophyceae; __Chaetoceros; __uncultured_marine_eukaryote
64876	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	142.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	19.0	0.0	0.0	184.0	0.0	16.0	0.0	0.0	0.0	0.0	Eukaryota; __Stramenopiles; __Ochrophyta; __Diatomea; __Bacillariophytina; __Mediophyceae; __Chaetoceros
64877	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	23.0	0.0	0.0	140.0	0.0	11.0	0.0	0.0	0.0	0.0	Unassigned
97157	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	5.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	132.0	0.0	0.0	0.0	21.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
97154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	7.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	20.0	0.0	0.0	0.0	7.0	0.0	103.0	0.0	0.0	0.0	24.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
89384	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	139.0	0.0	8.0	7.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	30.0	98.0	112.0	0.0	7.0	43.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	73.0	6.0	0.0	0.0	0.0	0.0	0.0	7.0	23.0	0.0	10.0	0.0	0.0	0.0	18.0	0.0	81.0	164.0	0.0	9.0	0.0	13.0	39.0	0.0	Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __uncultured; __uncultured; __uncultured; __uncultured_marine_eukaryote
44985	12.0	0.0	49.0	0.0	0.0	0.0	9.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	34.0	0.0	0.0	0.0	17.0	19.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	Unassigned
63731	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	79.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	38.0	79.0	0.0	0.0	0.0	14.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	82.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	59.0	0.0	0.0	13.0	65.0	5.0	46.0	Eukaryota; __Cryptophyceae; __Cryptomonadales
63732	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	48.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	28.0	44.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	82.0	8.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	24.0	0.0	0.0	11.0	47.0	5.0	32.0	Eukaryota; __Cryptophyceae; __Cryptomonadales; __Teleaulax; __Teleaulax; __Teleaulax; __Teleaulax; __Teleaulax_gracilis
121894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	31.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	28.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	13.0	46.0	30.0	54.0	Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae; __Gyrodinium; __Gyrodinium; __uncultured_eukaryote
63734	0.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	231.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	94.0	163.0	0.0	0.0	0.0	21.0	349.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	308.0	30.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	98.0	0.0	6.0	35.0	152.0	11.0	113.0	Eukaryota; __Cryptophyceae; __Cryptomonadales
63735	0.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	116.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	57.0	92.0	0.0	0.0	0.0	7.0	147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	282.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	0.0	49.0	0.0	5.0	20.0	71.0	8.0	65.0	Eukaryota; __Cryptophyceae; __Cryptomonadales; __Teleaulax; __Teleaulax; __Teleaulax; __Teleaulax; __Teleaulax_gracilis
63737	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	38.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	28.0	42.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	63.0	7.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	24.0	0.0	0.0	0.0	44.0	0.0	25.0	Unassigned
118022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	Unassigned
118023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	Unassigned
102849	43.0	0.0	66.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	7.0	50.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	36.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	Unassigned
53526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	633.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
117521	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	17.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	8.0	0.0	0.0	0.0	Eukaryota; __Archaeplastida; __Chloroplastida; __Chlorophyta; __Chlorophyceae; __Microglena; __Microglena; __Microglena_monadina
115683	101.0	0.0	80.0	18.0	0.0	0.0	40.0	0.0	16.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	23.0	34.0	8.0	0.0	0.0	0.0	0.0	47.0	36.0	0.0	0.0	0.0	13.0	0.0	7.0	0.0	0.0	104.0	0.0	67.0	6.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	27.0	11.0	0.0	0.0	0.0	Unassigned
16704	0.0	0.0	6.0	17.0	0.0	0.0	0.0	0.0	12.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	234.0	0.0	0.0	0.0	0.0	21.0	0.0	21.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	Unassigned
117258	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	21.0	32.0	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	5.0	0.0	0.0	0.0	0.0	Unassigned
80592	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	45.0	0.0	0.0	0.0	0.0	0.0	35.0	56.0	0.0	0.0	0.0	0.0	46.0	6.0	0.0	0.0	11.0	0.0	5.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	9.0	0.0	0.0	0.0	Eukaryota; __Alveolata; __Ciliophora; __Litostomatea; __Haptoria; __Didinium; __Didinium; __uncultured_eukaryote
41831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	412.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	Unassigned
41830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	444.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	9.0	Unassigned
81337	6.0	0.0	6.0	0.0	5260.0	0.0	32.0	478.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	6.0	0.0	0.0	0.0	0.0	13.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae; __Suessiaceae; __Symbiodinium
117093	0.0	0.0	21.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	9.0	0.0	0.0	24.0	24.0	81.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	5.0	0.0	0.0	0.0	0.0	Eukaryota; __Alveolata; __Protalveolata; __Colpodellida; __Colpodella; __Colpodella; __Colpodella; __Colpodella_edax
69082	10.0	0.0	18.0	0.0	12.0	0.0	56.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	19.0	49.0	0.0	0.0	0.0	0.0	0.0	5.0	15.0	0.0	0.0	0.0	13.0	17.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	Eukaryota; __Cryptophyceae; __Cryptomonadales; __Cryptomonas; __Cryptomonas; __Cryptomonas; __Cryptomonas
69083	9.0	0.0	36.0	0.0	0.0	0.0	113.0	0.0	17.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	33.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	25.0	45.0	11.0	0.0	0.0	46.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	5.0	29.0	6.0	0.0	0.0	0.0	Eukaryota; __Cryptophyceae; __Cryptomonadales; __Cryptomonas; __Cryptomonas; __Cryptomonas; __Cryptomonas
111533	5.0	0.0	11.0	27.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	40.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	9.0	0.0	8.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	Eukaryota; __Stramenopiles; __Ochrophyta; __Chrysophyceae; __uncultured; __uncultured; __uncultured; __uncultured_eukaryote
81338	111.0	0.0	103.0	0.0	0.0	0.0	31.0	0.0	30.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	27.0	269.0	0.0	0.0	0.0	0.0	0.0	44.0	7.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	155.0	0.0	103.0	6.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	42.0	7.0	0.0	0.0	0.0	Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae; __Suessiaceae; __Symbiodinium; __uncultured_eukaryotic_picoplankton
81339	8.0	0.0	0.0	0.0	4621.0	0.0	12.0	340.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	6.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae; __Suessiaceae; __Symbiodinium
119513	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	6.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	99.0	0.0	0.0	0.0	85.0	0.0	0.0	49.0	0.0	20.0	0.0	0.0	44.0	0.0	Unassigned
43692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	2633.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3795.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
64675	25.0	0.0	107.0	0.0	0.0	0.0	19.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	0.0	168.0	12.0	0.0	0.0	0.0	0.0	0.0	44.0	31.0	0.0	0.0	0.0	0.0	20.0	5.0	0.0	0.0	25.0	0.0	11.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	6.0	0.0	7.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	Unassigned
100014	25.0	0.0	349.0	0.0	0.0	0.0	23.0	0.0	12.0	37.0	85.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	13.0	25.0	39.0	0.0	0.0	0.0	9.0	16.0	92.0	0.0	0.0	0.0	0.0	34.0	18.0	0.0	0.0	12.0	0.0	10.0	0.0	0.0	12.0	6.0	12.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	33.0	0.0	0.0	49.0	15.0	20.0	118.0	Eukaryota; __Alveolata; __Dinoflagellata; __Dinophyceae; __Gymnodiniphycidae; __Kareniaceae
51642	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	6.0	7.0	0.0	19.0	0.0	7.0	47.0	0.0	0.0	26.0	19.0	16.0	0.0	0.0	359.0	23.0	0.0	38.0	0.0	21.0	0.0	118.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	104.0	0.0	0.0	15.0	0.0	32.0	0.0	5.0	0.0	95.0	0.0	0.0	0.0	79.0	129.0	0.0	0.0	0.0	9.0	7.0	6.0	Eukaryota; __Archaeplastida; __Chloroplastida; __Chlorophyta; __Mamiellophyceae; __Mamiellales; __Micromonas
64670	30.0	0.0	112.0	0.0	0.0	0.0	29.0	0.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185.0	0.0	0.0	306.0	8.0	0.0	0.0	0.0	0.0	0.0	58.0	70.0	0.0	0.0	0.0	0.0	37.0	8.0	0.0	0.0	50.0	0.0	20.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	16.0	0.0	12.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	Unassigned
116784	172.0	0.0	773.0	0.0	0.0	0.0	570.0	0.0	70.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	242.0	0.0	0.0	67.0	124.0	0.0	0.0	0.0	0.0	0.0	45.0	167.0	0.0	0.0	0.0	0.0	39.0	136.0	0.0	0.0	279.0	0.0	39.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	16.0	0.0	102.0	0.0	0.0	0.0	276.0	7.0	0.0	0.0	0.0	Eukaryota; __Alveolata; __Ciliophora; __Spirotrichea; __uncultured; __uncultured; __uncultured; __uncultured_eukaryote
96799	0.0	0.0	33.0	0.0	0.0	0.0	11.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	58.0	0.0	0.0	0.0	0.0	1105.0	0.0	0.0	0.0	15.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
